Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      20/20          Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >::CwiseNullaryOp(long, long, Eigen::internal::scalar_random_op<double> const&) [54]
[49]     0.0    0.00    0.00      20         Eigen::MatrixBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::MatrixBase() [49]
                0.00    0.00      20/20          Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::DenseBase() [81]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::PlainObjectBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > > const&) [3]
[50]     0.0    0.00    0.00      20         Eigen::MatrixBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::MatrixBase() [50]
                0.00    0.00      20/20          Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::DenseBase() [84]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::resize(long, long) [57]
[51]     0.0    0.00    0.00      20         Eigen::DenseStorage<double, -1, -1, -1, 0>::resize(long, long, long) [51]
                0.00    0.00      20/40          void Eigen::internal::conditional_aligned_delete_auto<double, true>(double*, unsigned long) [41]
                0.00    0.00      20/20          double* Eigen::internal::conditional_aligned_new_auto<double, true>(unsigned long) [71]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::PlainObjectBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > > const&) [3]
[52]     0.0    0.00    0.00      20         Eigen::DenseStorage<double, -1, -1, -1, 0>::DenseStorage() [52]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::~PlainObjectBase() [58]
[53]     0.0    0.00    0.00      20         Eigen::DenseStorage<double, -1, -1, -1, 0>::~DenseStorage() [53]
                0.00    0.00      20/40          void Eigen::internal::conditional_aligned_delete_auto<double, true>(double*, unsigned long) [41]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::NullaryExpr<Eigen::internal::scalar_random_op<double> >(long, long, Eigen::internal::scalar_random_op<double> const&) [82]
[54]     0.0    0.00    0.00      20         Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >::CwiseNullaryOp(long, long, Eigen::internal::scalar_random_op<double> const&) [54]
                0.00    0.00      40/40          Eigen::internal::variable_if_dynamic<long, -1>::variable_if_dynamic(long) [39]
                0.00    0.00      20/20          Eigen::MatrixBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::MatrixBase() [49]
                0.00    0.00      20/40          Eigen::internal::scalar_random_op<double>::scalar_random_op(Eigen::internal::scalar_random_op<double> const&) [38]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::PlainObjectBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > > const&) [3]
[55]     0.0    0.00    0.00      20         void Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::resizeLike<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::EigenBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > > const&) [55]
                0.00    0.00      60/80          Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >::cols() const [32]
                0.00    0.00      60/80          Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >::rows() const [33]
                0.00    0.00      20/60          Eigen::EigenBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::derived() const [34]
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::resize(long, long) [57]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::PlainObjectBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > > const&) [3]
[56]     0.0    0.00    0.00      20         Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::_check_template_params() [56]
-----------------------------------------------
                0.00    0.00      20/20          void Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::resizeLike<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::EigenBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > > const&) [55]
[57]     0.0    0.00    0.00      20         Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::resize(long, long) [57]
                0.00    0.00      20/20          Eigen::DenseStorage<double, -1, -1, -1, 0>::resize(long, long, long) [51]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::Matrix<double, -1, -1, 0, -1, -1>::~Matrix() [59]
[58]     0.0    0.00    0.00      20         Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::~PlainObjectBase() [58]
                0.00    0.00      20/20          Eigen::DenseStorage<double, -1, -1, -1, 0>::~DenseStorage() [53]
-----------------------------------------------
                0.00    0.00      20/20          multiply(int) [9]
[59]     0.0    0.00    0.00      20         Eigen::Matrix<double, -1, -1, 0, -1, -1>::~Matrix() [59]
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::~PlainObjectBase() [58]
-----------------------------------------------
                0.00    0.00      20/20          void* Eigen::internal::conditional_aligned_malloc<true>(unsigned long) [68]
[60]     0.0    0.00    0.00      20         Eigen::internal::aligned_malloc(unsigned long) [60]
                0.00    0.00      20/20          Eigen::internal::check_that_malloc_is_allowed() [70]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [75]
[61]     0.0    0.00    0.00      20         Eigen::internal::evaluator_base<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator_base() [61]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::~evaluator() [76]
[62]     0.0    0.00    0.00      20         Eigen::internal::evaluator_base<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::~evaluator_base() [62]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [77]
[63]     0.0    0.00    0.00      20         Eigen::internal::evaluator_base<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::evaluator_base() [63]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::~evaluator() [78]
[64]     0.0    0.00    0.00      20         Eigen::internal::evaluator_base<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::~evaluator_base() [64]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::Random(long, long) [83]
[65]     0.0    0.00    0.00      20         Eigen::internal::scalar_random_op<double>::scalar_random_op() [65]
-----------------------------------------------
                0.00    0.00      20/20          void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [8]
[66]     0.0    0.00    0.00      20         void Eigen::internal::resize_if_allowed<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, double, double>(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [66]
                0.00    0.00      40/110         Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::rows() const [27]
                0.00    0.00      40/90          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::cols() const [30]
                0.00    0.00      20/80          Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >::rows() const [33]
                0.00    0.00      20/80          Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >::cols() const [32]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::Assignment<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double>, Eigen::internal::Dense2Dense, void>::run(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [5]
[67]     0.0    0.00    0.00      20         void Eigen::internal::check_for_aliasing<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [67]
                0.00    0.00      20/110         Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::rows() const [27]
                0.00    0.00      20/90          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::cols() const [30]
                0.00    0.00      20/20          Eigen::internal::checkTransposeAliasing_impl<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, false>::run(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [69]
-----------------------------------------------
                0.00    0.00      20/20          double* Eigen::internal::conditional_aligned_new_auto<double, true>(unsigned long) [71]
[68]     0.0    0.00    0.00      20         void* Eigen::internal::conditional_aligned_malloc<true>(unsigned long) [68]
                0.00    0.00      20/20          Eigen::internal::aligned_malloc(unsigned long) [60]
-----------------------------------------------
                0.00    0.00      20/20          void Eigen::internal::check_for_aliasing<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [67]
